dataset,classifier,metric,author,value_name,value
accelerator-mobile,knn,f1,gregory--soares,v20,0.855
accelerator-mobile,knn,acc,gregory--soares,v20,0.988
iris,perceptron,acc,gustavo--cruz-v2,v20,0.7
iris,perceptron,f1,gustavo--cruz-v2,v20,0.6996662959
iris,svm,acc,gustavo--cruz-v2,v20,0.3333333333
iris,svm,f1,gustavo--cruz-v2,v20,0.25
iris,bayes,acc,gustavo--cruz-v2,v20,0.9666666667
iris,bayes,f1,gustavo--cruz-v2,v20,0.9657142857
iris,tree,acc,gustavo--cruz-v2,v20,0.7
iris,tree,f1,gustavo--cruz-v2,v20,0.4117647059
iris,knn,acc,gustavo--cruz-v2,v20,1.0
iris,knn,f1,gustavo--cruz-v2,v20,1.0
garments-workers,perceptron,acc,isaque--cruz,v20,0.7692307692
garments-workers,perceptron,f1,isaque--cruz,v20,0.5568181818
garments-workers,svm,acc,isaque--cruz,v20,0.7443438914
garments-workers,svm,f1,isaque--cruz,v20,0.4434303926
garments-workers,bayes,acc,isaque--cruz,v20,0.7850678733
garments-workers,bayes,f1,isaque--cruz,v20,0.6427082358
garments-workers,tree,acc,isaque--cruz,v20,0.7873303167
garments-workers,tree,f1,isaque--cruz,v20,0.7025231263
garments-workers,knn,acc,isaque--cruz,v20,0.7669683258
garments-workers,knn,f1,isaque--cruz,v20,0.6772922205
wine,perceptron,acc,larissa-v2,v20,0.9714285714
wine,perceptron,f1,larissa-v2,v20,0.9701104613
wine,svm,acc,larissa-v2,v20,0.9714285714
wine,svm,f1,larissa-v2,v20,0.9701104613
wine,bayes,acc,larissa-v2,v20,0.9428571429
wine,bayes,f1,larissa-v2,v20,0.9441538629
wine,knn,acc,larissa-v2,v20,0.9142857143
wine,knn,f1,larissa-v2,v20,0.9133333333
wine,tree,acc,larissa-v2,v20,0.9142857143
wine,tree,f1,larissa-v2,v20,0.9176703514
tic-tac-toe,perceptron,f1,leandro-menoni,v20,0.54
tic-tac-toe,perceptron,acc,leandro-menoni,v20,0.56
tic-tac-toe,svm,f1,leandro-menoni,v20,0.44
tic-tac-toe,svm,acc,leandro-menoni,v20,0.65
tic-tac-toe,bayes,f1,leandro-menoni,v20,0.53
tic-tac-toe,bayes,acc,leandro-menoni,v20,0.67
tic-tac-toe,tree,f1,leandro-menoni,v20,0.88
tic-tac-toe,tree,acc,leandro-menoni,v20,0.89
tic-tac-toe,knn,f1,leandro-menoni,v20,0.79
tic-tac-toe,knn,acc,leandro-menoni,v20,0.82
wine-white,tree,acc,lucas-v2,v20,0.773237998
wine-white,tree,f1,lucas-v2,v20,0.7322605919
wine-white,knn,acc,lucas-v2,v20,0.7620020429
wine-white,knn,f1,lucas-v2,v20,0.7076889167
wine-white,bayes,acc,lucas-v2,v20,0.7180796731
wine-white,bayes,f1,lucas-v2,v20,0.6725657282
wine-white,perceptron,acc,lucas-v2,v20,0.5362614913
wine-white,perceptron,f1,lucas-v2,v20,0.5342081877
wine-white,svm,acc,lucas-v2,v20,0.7354443309
wine-white,svm,f1,lucas-v2,v20,0.6160057547
data.csv,perceptron,acc,luiz-miguel-silva,v20,0.71
data.csv,perceptron,f1,luiz-miguel-silva,v20,0.6035542229
data.csv,svm,acc,luiz-miguel-silva,v20,0.7325
data.csv,svm,f1,luiz-miguel-silva,v20,0.619854152
data.csv,bayes,acc,luiz-miguel-silva,v20,0.695
data.csv,bayes,f1,luiz-miguel-silva,v20,0.606351551
data.csv,knn,acc,luiz-miguel-silva,v20,0.685
data.csv,knn,f1,luiz-miguel-silva,v20,0.5784645467
data.csv,tree,acc,luiz-miguel-silva,v20,0.6625
data.csv,tree,f1,luiz-miguel-silva,v20,0.6103842629
breast-cancer-wisconsin.csv,perceptron,acc,mateus--raskoski,v20,0.9568345324
breast-cancer-wisconsin.csv,perceptron,f1,mateus--raskoski,v20,0.9568345324
breast-cancer-wisconsin.csv,svm,acc,mateus--raskoski,v20,0.9496402878
breast-cancer-wisconsin.csv,svm,f1,mateus--raskoski,v20,0.9497607587
breast-cancer-wisconsin.csv,bayes,acc,mateus--raskoski,v20,0.9424460432
breast-cancer-wisconsin.csv,bayes,f1,mateus--raskoski,v20,0.9429504486
breast-cancer-wisconsin.csv,knn,acc,mateus--raskoski,v20,0.9496402878
breast-cancer-wisconsin.csv,knn,f1,mateus--raskoski,v20,0.9495128315
breast-cancer-wisconsin.csv,tree,acc,mateus--raskoski,v20,0.8992805755
breast-cancer-wisconsin.csv,tree,f1,mateus--raskoski,v20,0.8975304862
iris,perceptron,acc,pablo-v2,v20,0.7
iris,perceptron,f1,pablo-v2,v20,0.6050505051
iris,svm,acc,pablo-v2,v20,0.9666666667
iris,svm,f1,pablo-v2,v20,0.9665831245
iris,bayes,acc,pablo-v2,v20,0.9333333333
iris,bayes,f1,pablo-v2,v20,0.9333333333
iris,knn,acc,pablo-v2,v20,1.0
iris,knn,f1,pablo-v2,v20,1.0
